entidad,id,etiqueta,año,de_quien_habla,campo,valor,afirma,nivel,enlace,estado,detalle
carroza,1928-leon-a-3,ildefonso-vallejo_1928_leon,1928,León,"grupo, tal y como lo escribe la fuente",Ildefonso Vallejo,Palmarés de batalladeflores.net,1,http://batalladeflores.net/leon/,publicado,
carroza,1928-leon-a-3,ildefonso-vallejo_1928_leon,1928,León,"grupo, tal y como lo escribe la fuente",Ildefonso Vallejo,Ficha de carroza en batalladeflores.net,1,https://www.batalladeflores.net/leon/,publicado,
carroza,1928-leon-a-3,ildefonso-vallejo_1928_leon,1928,León,"grupo, en nuestra forma unificada",Ildefonso Vallejo,Palmarés de batalladeflores.net,1,http://batalladeflores.net/leon/,publicado,
carroza,1928-leon-a-3,ildefonso-vallejo_1928_leon,1928,León,"grupo, en nuestra forma unificada",Ildefonso Vallejo,Ficha de carroza en batalladeflores.net,1,https://www.batalladeflores.net/leon/,publicado,
carroza,1928-leon-a-3,ildefonso-vallejo_1928_leon,1928,León,esta foto es de esta carroza,batalla_de_flores/fotos/archivo/2118-leon-2118.jpg,batalladeflores.net,1,https://www.batalladeflores.net/wp-content/uploads/2013/08/1928leon.jpg,publicado,publicada en la ficha de esta carroza en batalladeflores.net
carroza,1928-escudo-laredo-x-4,ontalvilla_1928_escudo,1928,Escudo Laredo,título de la carroza,Escudo Laredo,Ficha de carroza en batalladeflores.net,1,https://www.batalladeflores.net/escudo-laredo/,publicado,
carroza,1928-escudo-laredo-x-4,ontalvilla_1928_escudo,1928,Escudo Laredo,puesto en el palmarés,4,Ficha de carroza en batalladeflores.net,1,https://www.batalladeflores.net/escudo-laredo/,publicado,
carroza,1928-escudo-laredo-x-4,ontalvilla_1928_escudo,1928,Escudo Laredo,"grupo, tal y como lo escribe la fuente",Sebastián Ontalvilla,Ficha de carroza en batalladeflores.net,1,https://www.batalladeflores.net/escudo-laredo/,publicado,
carroza,1928-escudo-laredo-x-4,ontalvilla_1928_escudo,1928,Escudo Laredo,"grupo, en nuestra forma unificada",Sebastián Ontalvilla,Ficha de carroza en batalladeflores.net,1,https://www.batalladeflores.net/escudo-laredo/,publicado,
carroza,1928-escudo-laredo-x-4,ontalvilla_1928_escudo,1928,Escudo Laredo,esta foto es de esta carroza,batalla_de_flores/fotos/archivo/2483-escudolaredo-2483.jpg,batalladeflores.net,1,https://www.batalladeflores.net/wp-content/uploads/2013/08/1928escudolaredo4p.jpg,publicado,publicada en la ficha de esta carroza en batalladeflores.net
carroza,1928-escudo-de-laredo-a-4,ontalvilla_1928_escudo,1928,Escudo de Laredo,título de la carroza,Escudo de Laredo,Palmarés de batalladeflores.net,1,http://batalladeflores.net/escudo-laredo/,publicado,
carroza,1928-escudo-de-laredo-a-4,ontalvilla_1928_escudo,1928,Escudo de Laredo,puesto en el palmarés,4,Palmarés de batalladeflores.net,1,http://batalladeflores.net/escudo-laredo/,publicado,
carroza,1928-escudo-de-laredo-a-4,ontalvilla_1928_escudo,1928,Escudo de Laredo,categoría,A,Palmarés de batalladeflores.net,1,http://batalladeflores.net/escudo-laredo/,retirada por nosotros,las categorías A y B no existían en 1928: nacen con el reglamento municipal de 2011
carroza,1928-escudo-de-laredo-a-4,ontalvilla_1928_escudo,1928,Escudo de Laredo,"grupo, tal y como lo escribe la fuente",Sebastián Ontalvilla,Palmarés de batalladeflores.net,1,http://batalladeflores.net/escudo-laredo/,publicado,
carroza,1928-escudo-de-laredo-a-4,ontalvilla_1928_escudo,1928,Escudo de Laredo,"grupo, en nuestra forma unificada",Sebastián Ontalvilla,Palmarés de batalladeflores.net,1,http://batalladeflores.net/escudo-laredo/,publicado,
carroza,1928-despertador-x-na,manuel-piedra_1928_despertador,1928,Despertador,título de la carroza,Despertador,Ficha de carroza en batalladeflores.net,1,https://www.batalladeflores.net/despertador/,publicado,
carroza,1928-despertador-x-na,manuel-piedra_1928_despertador,1928,Despertador,"grupo, tal y como lo escribe la fuente",Manuel Piedra,Ficha de carroza en batalladeflores.net,1,https://www.batalladeflores.net/despertador/,publicado,
carroza,1928-despertador-x-na,manuel-piedra_1928_despertador,1928,Despertador,"grupo, en nuestra forma unificada",Manuel Piedra,Ficha de carroza en batalladeflores.net,1,https://www.batalladeflores.net/despertador/,publicado,
carroza,1928-despertador-x-na,manuel-piedra_1928_despertador,1928,Despertador,esta foto es de esta carroza,batalla_de_flores/fotos/archivo/2267-despertadorconmacetas-2267.jpg,batalladeflores.net,1,https://www.batalladeflores.net/wp-content/uploads/2013/08/1928despertador.jpg,publicado,publicada en la ficha de esta carroza en batalladeflores.net
carroza,1929-trineo-ruso-a-1,ildefonso-martinez_1929_trineo-ruso,1929,Trineo Ruso,título de la carroza,Trineo Ruso,Palmarés de batalladeflores.net,1,http://batalladeflores.net/trineo-ruso/,publicado,
carroza,1929-trineo-ruso-a-1,ildefonso-martinez_1929_trineo-ruso,1929,Trineo Ruso,puesto en el palmarés,1,Palmarés de batalladeflores.net,1,http://batalladeflores.net/trineo-ruso/,publicado,
carroza,1929-trineo-ruso-a-1,ildefonso-martinez_1929_trineo-ruso,1929,Trineo Ruso,puesto en el palmarés,1,Ficha de carroza en batalladeflores.net,1,https://www.batalladeflores.net/trineo-ruso/,publicado,
carroza,1929-trineo-ruso-a-1,ildefonso-martinez_1929_trineo-ruso,1929,Trineo Ruso,puesto en el palmarés,1,Prensa de la época,2,https://www.batalladeflores.net/wp-content/uploads/2014/04/1929.08.26.elheraldodemadrid.jpg,publicado,
carroza,1929-trineo-ruso-a-1,ildefonso-martinez_1929_trineo-ruso,1929,Trineo Ruso,puesto en el palmarés,1,Prensa de la época,2,https://www.batalladeflores.net/wp-content/uploads/2014/03/1929.09.08.La-union-ilustrada.jpg,publicado,
carroza,1929-trineo-ruso-a-1,ildefonso-martinez_1929_trineo-ruso,1929,Trineo Ruso,categoría,A,Palmarés de batalladeflores.net,1,http://batalladeflores.net/trineo-ruso/,retirada por nosotros,las categorías A y B no existían en 1929: nacen con el reglamento municipal de 2011
carroza,1929-trineo-ruso-a-1,ildefonso-martinez_1929_trineo-ruso,1929,Trineo Ruso,"grupo, tal y como lo escribe la fuente",Ildefonso Martínez,Palmarés de batalladeflores.net,1,http://batalladeflores.net/trineo-ruso/,publicado,
carroza,1929-trineo-ruso-a-1,ildefonso-martinez_1929_trineo-ruso,1929,Trineo Ruso,"grupo, tal y como lo escribe la fuente",Ildefonso Martínez,Ficha de carroza en batalladeflores.net,1,https://www.batalladeflores.net/trineo-ruso/,publicado,
carroza,1929-trineo-ruso-a-1,ildefonso-martinez_1929_trineo-ruso,1929,Trineo Ruso,"grupo, tal y como lo escribe la fuente",Ildefonso Martínez,Prensa de la época,2,https://www.batalladeflores.net/wp-content/uploads/2014/04/1929.08.26.elheraldodemadrid.jpg,publicado,
carroza,1929-trineo-ruso-a-1,ildefonso-martinez_1929_trineo-ruso,1929,Trineo Ruso,"grupo, tal y como lo escribe la fuente",Ildefonso Martínez,Prensa de la época,2,https://www.batalladeflores.net/wp-content/uploads/2014/03/1929.09.08.La-union-ilustrada.jpg,publicado,
carroza,1929-trineo-ruso-a-1,ildefonso-martinez_1929_trineo-ruso,1929,Trineo Ruso,"grupo, en nuestra forma unificada",Ildefonso Martínez,Palmarés de batalladeflores.net,1,http://batalladeflores.net/trineo-ruso/,publicado,
carroza,1929-trineo-ruso-a-1,ildefonso-martinez_1929_trineo-ruso,1929,Trineo Ruso,"grupo, en nuestra forma unificada",Ildefonso Martínez,Ficha de carroza en batalladeflores.net,1,https://www.batalladeflores.net/trineo-ruso/,publicado,
carroza,1929-trineo-ruso-a-1,ildefonso-martinez_1929_trineo-ruso,1929,Trineo Ruso,"grupo, en nuestra forma unificada",Ildefonso Martínez,Prensa de la época,2,https://www.batalladeflores.net/wp-content/uploads/2014/04/1929.08.26.elheraldodemadrid.jpg,publicado,
carroza,1929-trineo-ruso-a-1,ildefonso-martinez_1929_trineo-ruso,1929,Trineo Ruso,"grupo, en nuestra forma unificada",Ildefonso Martínez,Prensa de la época,2,https://www.batalladeflores.net/wp-content/uploads/2014/03/1929.09.08.La-union-ilustrada.jpg,publicado,
carroza,1929-trineo-ruso-a-1,ildefonso-martinez_1929_trineo-ruso,1929,Trineo Ruso,esta foto es de esta carroza,batalla_de_flores/fotos/archivo/2106-trineoruso-2106.jpg,batalladeflores.net,1,https://www.batalladeflores.net/wp-content/uploads/2013/08/1929trineoruso1p.jpg,publicado,publicada en la ficha de esta carroza en batalladeflores.net
carroza,1929-un-rincon-de-versalles-a-2,manuel-piedra_1929_rincon-versalles,1929,Un rincón de Versalles,título de la carroza,Un rincón de Versalles,Palmarés de batalladeflores.net,1,http://batalladeflores.net/rincon-de-versalles/,publicado,
carroza,1929-un-rincon-de-versalles-a-2,manuel-piedra_1929_rincon-versalles,1929,Un rincón de Versalles,puesto en el palmarés,2,Palmarés de batalladeflores.net,1,http://batalladeflores.net/rincon-de-versalles/,publicado,
carroza,1929-un-rincon-de-versalles-a-2,manuel-piedra_1929_rincon-versalles,1929,Un rincón de Versalles,puesto en el palmarés,2,Ficha de carroza en batalladeflores.net,1,https://www.batalladeflores.net/rincon-de-versalles/,publicado,
carroza,1929-un-rincon-de-versalles-a-2,manuel-piedra_1929_rincon-versalles,1929,Un rincón de Versalles,puesto en el palmarés,2,Prensa de la época,2,https://www.batalladeflores.net/wp-content/uploads/2014/03/1929.09.08.La-union-ilustrada.jpg,publicado,
carroza,1929-un-rincon-de-versalles-a-2,manuel-piedra_1929_rincon-versalles,1929,Un rincón de Versalles,categoría,A,Palmarés de batalladeflores.net,1,http://batalladeflores.net/rincon-de-versalles/,retirada por nosotros,las categorías A y B no existían en 1929: nacen con el reglamento municipal de 2011
carroza,1929-un-rincon-de-versalles-a-2,manuel-piedra_1929_rincon-versalles,1929,Un rincón de Versalles,"grupo, tal y como lo escribe la fuente",Manuel Piedra,Palmarés de batalladeflores.net,1,http://batalladeflores.net/rincon-de-versalles/,publicado,
carroza,1929-un-rincon-de-versalles-a-2,manuel-piedra_1929_rincon-versalles,1929,Un rincón de Versalles,"grupo, tal y como lo escribe la fuente",Manuel Piedra,Ficha de carroza en batalladeflores.net,1,https://www.batalladeflores.net/rincon-de-versalles/,publicado,
carroza,1929-un-rincon-de-versalles-a-2,manuel-piedra_1929_rincon-versalles,1929,Un rincón de Versalles,"grupo, tal y como lo escribe la fuente",Manuel Piedra,Prensa de la época,2,https://www.batalladeflores.net/wp-content/uploads/2014/03/1929.09.08.La-union-ilustrada.jpg,publicado,
carroza,1929-un-rincon-de-versalles-a-2,manuel-piedra_1929_rincon-versalles,1929,Un rincón de Versalles,"grupo, en nuestra forma unificada",Manuel Piedra,Palmarés de batalladeflores.net,1,http://batalladeflores.net/rincon-de-versalles/,publicado,
carroza,1929-un-rincon-de-versalles-a-2,manuel-piedra_1929_rincon-versalles,1929,Un rincón de Versalles,"grupo, en nuestra forma unificada",Manuel Piedra,Ficha de carroza en batalladeflores.net,1,https://www.batalladeflores.net/rincon-de-versalles/,publicado,
carroza,1929-un-rincon-de-versalles-a-2,manuel-piedra_1929_rincon-versalles,1929,Un rincón de Versalles,"grupo, en nuestra forma unificada",Manuel Piedra,Prensa de la época,2,https://www.batalladeflores.net/wp-content/uploads/2014/03/1929.09.08.La-union-ilustrada.jpg,publicado,
carroza,1929-un-rincon-de-versalles-a-2,manuel-piedra_1929_rincon-versalles,1929,Un rincón de Versalles,esta foto es de esta carroza,batalla_de_flores/fotos/archivo/2268-rincondeversalles-2268.jpg,batalladeflores.net,1,https://www.batalladeflores.net/wp-content/uploads/2013/08/1929rincondeversalles2p.jpg,publicado,publicada en la ficha de esta carroza en batalladeflores.net
carroza,1929-patio-arabe-a-3,ildefonso-vallejo_1929_patio-arabe,1929,Patio Árabe,título de la carroza,Patio Árabe,Palmarés de batalladeflores.net,1,https://www.batalladeflores.net/batalla-de-flores-de-laredo-palmares-de-la-edicion-1929/,publicado,
carroza,1929-patio-arabe-a-3,ildefonso-vallejo_1929_patio-arabe,1929,Patio Árabe,puesto en el palmarés,3,Palmarés de batalladeflores.net,1,https://www.batalladeflores.net/batalla-de-flores-de-laredo-palmares-de-la-edicion-1929/,publicado,
carroza,1929-patio-arabe-a-3,ildefonso-vallejo_1929_patio-arabe,1929,Patio Árabe,puesto en el palmarés,3,Prensa de la época,2,https://www.batalladeflores.net/wp-content/uploads/2014/03/1929.09.08.La-union-ilustrada.jpg,publicado,
carroza,1929-patio-arabe-a-3,ildefonso-vallejo_1929_patio-arabe,1929,Patio Árabe,categoría,A,Palmarés de batalladeflores.net,1,https://www.batalladeflores.net/batalla-de-flores-de-laredo-palmares-de-la-edicion-1929/,retirada por nosotros,las categorías A y B no existían en 1929: nacen con el reglamento municipal de 2011
carroza,1929-patio-arabe-a-3,ildefonso-vallejo_1929_patio-arabe,1929,Patio Árabe,"grupo, tal y como lo escribe la fuente",Ildefonso Vallejo,Palmarés de batalladeflores.net,1,https://www.batalladeflores.net/batalla-de-flores-de-laredo-palmares-de-la-edicion-1929/,publicado,
carroza,1929-patio-arabe-a-3,ildefonso-vallejo_1929_patio-arabe,1929,Patio Árabe,"grupo, tal y como lo escribe la fuente",Ildefonso Vallejo,Prensa de la época,2,https://www.batalladeflores.net/wp-content/uploads/2014/03/1929.09.08.La-union-ilustrada.jpg,publicado,
carroza,1929-patio-arabe-a-3,ildefonso-vallejo_1929_patio-arabe,1929,Patio Árabe,"grupo, en nuestra forma unificada",Ildefonso Vallejo,Palmarés de batalladeflores.net,1,https://www.batalladeflores.net/batalla-de-flores-de-laredo-palmares-de-la-edicion-1929/,publicado,
carroza,1929-patio-arabe-a-3,ildefonso-vallejo_1929_patio-arabe,1929,Patio Árabe,"grupo, en nuestra forma unificada",Ildefonso Vallejo,Prensa de la época,2,https://www.batalladeflores.net/wp-content/uploads/2014/03/1929.09.08.La-union-ilustrada.jpg,publicado,
carroza,1929-una-copa-x-4,sin-grupo_1929_copa,1929,Una copa,título de la carroza,Una copa,Prensa de la época,2,https://www.batalladeflores.net/wp-content/uploads/2014/03/1929.09.08.La-union-ilustrada.jpg,publicado,
carroza,1929-una-copa-x-4,sin-grupo_1929_copa,1929,Una copa,puesto en el palmarés,4,Prensa de la época,2,https://www.batalladeflores.net/wp-content/uploads/2014/03/1929.09.08.La-union-ilustrada.jpg,publicado,
carroza,1930-carro-romano-de-asalto-a-1,canarte_1930_carro-romano-asalto,1930,Carro romano de asalto,título de la carroza,Carro romano de asalto,Palmarés de batalladeflores.net,1,http://batalladeflores.net/carromato-de-asalto/,publicado,
carroza,1930-carro-romano-de-asalto-a-1,canarte_1930_carro-romano-asalto,1930,Carro romano de asalto,puesto en el palmarés,1,Palmarés de batalladeflores.net,1,http://batalladeflores.net/carromato-de-asalto/,publicado,
carroza,1930-carro-romano-de-asalto-a-1,canarte_1930_carro-romano-asalto,1930,Carro romano de asalto,categoría,A,Palmarés de batalladeflores.net,1,http://batalladeflores.net/carromato-de-asalto/,retirada por nosotros,las categorías A y B no existían en 1930: nacen con el reglamento municipal de 2011
carroza,1930-carro-romano-de-asalto-a-1,canarte_1930_carro-romano-asalto,1930,Carro romano de asalto,"grupo, tal y como lo escribe la fuente","Ildefonso Martínez, Velasco y Cañarte",Palmarés de batalladeflores.net,1,http://batalladeflores.net/carromato-de-asalto/,publicado,
carroza,1930-carro-romano-de-asalto-a-1,canarte_1930_carro-romano-asalto,1930,Carro romano de asalto,"grupo, tal y como lo escribe la fuente","Ildefonso Martínez, Velasco y Cañarte",Prensa de la época,2,https://www.batalladeflores.net/wp-content/uploads/2013/09/mundografico1930.jpg,publicado,
carroza,1930-carro-romano-de-asalto-a-1,canarte_1930_carro-romano-asalto,1930,Carro romano de asalto,"grupo, en nuestra forma unificada","Ildefonso Martínez, Velasco y Cañarte",Palmarés de batalladeflores.net,1,http://batalladeflores.net/carromato-de-asalto/,publicado,
carroza,1930-carro-romano-de-asalto-a-1,canarte_1930_carro-romano-asalto,1930,Carro romano de asalto,"grupo, en nuestra forma unificada","Ildefonso Martínez, Velasco y Cañarte",Prensa de la época,2,https://www.batalladeflores.net/wp-content/uploads/2013/09/mundografico1930.jpg,publicado,
carroza,1930-las-musas-de-buda-a-2,viuda-eduardo-gereda_1930_musas-buda,1930,Las Musas de Buda,título de la carroza,Las Musas de Buda,Palmarés de batalladeflores.net,1,http://batalladeflores.net/las-musas/,publicado,
carroza,1930-las-musas-de-buda-a-2,viuda-eduardo-gereda_1930_musas-buda,1930,Las Musas de Buda,puesto en el palmarés,2,Palmarés de batalladeflores.net,1,http://batalladeflores.net/las-musas/,publicado,
carroza,1930-las-musas-de-buda-a-2,viuda-eduardo-gereda_1930_musas-buda,1930,Las Musas de Buda,categoría,A,Palmarés de batalladeflores.net,1,http://batalladeflores.net/las-musas/,retirada por nosotros,las categorías A y B no existían en 1930: nacen con el reglamento municipal de 2011
carroza,1930-las-musas-de-buda-a-2,viuda-eduardo-gereda_1930_musas-buda,1930,Las Musas de Buda,"grupo, tal y como lo escribe la fuente",Viuda de Eduardo Gereda,Palmarés de batalladeflores.net,1,http://batalladeflores.net/las-musas/,publicado,
carroza,1930-las-musas-de-buda-a-2,viuda-eduardo-gereda_1930_musas-buda,1930,Las Musas de Buda,"grupo, tal y como lo escribe la fuente",Viuda de Eduardo Gereda,Prensa de la época,2,https://www.batalladeflores.net/wp-content/uploads/2013/09/mundografico1930.jpg,publicado,
carroza,1930-las-musas-de-buda-a-2,viuda-eduardo-gereda_1930_musas-buda,1930,Las Musas de Buda,"grupo, en nuestra forma unificada",Viuda de Eduardo Gereda,Palmarés de batalladeflores.net,1,http://batalladeflores.net/las-musas/,publicado,
carroza,1930-las-musas-de-buda-a-2,viuda-eduardo-gereda_1930_musas-buda,1930,Las Musas de Buda,"grupo, en nuestra forma unificada",Viuda de Eduardo Gereda,Prensa de la época,2,https://www.batalladeflores.net/wp-content/uploads/2013/09/mundografico1930.jpg,publicado,
